#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10970, 17,HANARO,     7.22, -80,   8, 5,   coast,  -16.18,  90962.00,  900.73, 1064.35,  150.89, 10.2, 4.02, 4.02, 4.04,  -4.78,   2.62,   5.48,-303.65,   8.12,  15.99,   0.14,   0.50,   0.29,  23.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.25, -81,   6, 5,   coast,  -16.18,  90962.00,  900.73, 1064.35,  150.89, 10.2, 4.02, 4.02, 4.04,  -4.78,   2.62,   5.48,-303.65,   8.12,  15.99,   0.14,   0.50,   0.29,  23.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.33, -81,   4, 5,   coast,  -13.24,  90751.00,  919.92, 1083.53,  149.31, 10.2, 4.02, 4.02, 4.04,  -4.78,   2.68,   6.05,-288.21,   7.32,  17.58,   0.15,   0.32,   0.45,  21.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.36, -83,   7, 5,   coast,  -13.24,  90751.00,  919.92, 1083.53,  149.31, 10.2, 4.02, 4.02, 4.03,  -4.78,   2.68,   6.05,-288.21,   7.32,  17.58,   0.15,   0.32,   0.45,  21.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.44, -84,  12, 5,   coast,  -15.69,  90593.00,  934.31, 1097.92,  147.76, 10.2, 4.02, 4.02, 4.03,  -4.45,   2.00,   6.46,-262.21,   9.34,  19.47,   0.15,   0.10,   0.49,  21.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.47, -84,   9, 5,   coast,  -15.69,  90593.00,  934.31, 1097.92,  147.76, 10.2, 4.02, 4.02, 4.03,  -4.45,   2.00,   6.46,-262.21,   9.34,  19.47,   0.15,   0.10,   0.49,  21.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.55, -88,   7, 5,   coast,  -13.73,  90403.00,  951.64, 1115.25,  146.18, 10.2, 4.02, 4.02, 4.03,  -4.47,   1.34,   7.00,-255.68,   8.48,  19.41,   0.14,  -0.09,   0.42,  21.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.58, -99,   8, 5,   coast,  -13.73,  90403.00,  951.64, 1115.25,  146.18, 10.2, 4.02, 4.02, 4.04,  -4.47,   1.34,   7.00,-255.68,   8.48,  19.41,   0.14,  -0.09,   0.42,  21.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.66, -86,  12, 5,   coast,  -14.22,  90233.00,  967.17, 1130.79,  144.67, 10.2, 4.02, 4.02, 4.04,  -4.40,   1.70,   6.99,-272.77,   7.81,  16.78,   0.13,  -0.23,   0.25,  23.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.69, -86,   6, 5,   coast,  -14.22,  90233.00,  967.17, 1130.79,  144.67, 10.2, 4.02, 4.02, 4.04,  -4.40,   1.70,   6.99,-272.77,   7.81,  16.78,   0.13,  -0.23,   0.25,  23.00, 4.05, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.77, -83,   9, 5,   coast,  -14.71,  90047.00,  984.19, 1147.81,  143.13, 10.2, 4.02, 4.02, 4.04,  -4.38,   2.29,   6.69,-254.46,   7.32,  17.52,   0.11,  -0.27,   0.03,  25.00, 4.05, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.80, -82,   6, 5,   coast,  -14.71,  90047.00,  984.19, 1147.81,  143.13, 10.2, 4.02, 4.02, 4.04,  -4.38,   2.29,   6.69,-254.46,   7.32,  17.52,   0.11,  -0.27,   0.03,  25.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.88, -81,   9, 5,   coast,  -13.73,  89888.00,  998.77, 1162.38,  141.61, 10.2, 4.02, 4.02, 4.04,  -4.15,   1.77,   5.37,-229.74,   8.24,  20.08,   0.10,  -0.21,  -0.17,  27.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.91, -82,   7, 5,   coast,  -13.73,  89888.00,  998.77, 1162.38,  141.61, 10.2, 4.02, 4.02, 4.04,  -4.15,   1.77,   5.37,-229.74,   8.24,  20.08,   0.10,  -0.21,  -0.17,  27.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     7.99, -80,   7, 5,   coast,  -14.22,  89698.00, 1016.21, 1179.82,  140.13, 10.2, 4.02, 4.02, 4.04,  -3.90,   1.65,   6.37,-240.36,   9.89,  19.65,   0.08,  -0.08,  -0.33,  29.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 29, 29,  0,  0,  0, 28, 29,  0, 32,  0,  0,  0,  9,  0,  0, 23,  0,  0,  0,  0, 28,  0,  0,  0,  0, 32,  0,  0,  8,  0,  0
6, 10970, 17,HANARO,     8.02, -80,   7, 5,   coast,  -14.22,  89698.00, 1016.21, 1179.82,  140.13, 10.2, 4.02, 4.02, 4.04,  -3.90,   1.65,   6.37,-240.36,   9.89,  19.65,   0.08,  -0.08,  -0.33,  29.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.02, -79,   5, 5,   coast,  -14.22,  89698.00, 1016.21, 1179.82,  140.13, 10.2, 4.02, 4.02, 4.04,  -3.90,   1.65,   6.37,-240.36,   9.89,  19.65,   0.08,  -0.08,  -0.33,  29.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.10, -79,   6, 5,   coast,  -12.75,  89547.00, 1030.09, 1193.71,  138.70, 10.2, 4.02, 4.02, 4.04,  -3.95,   1.58,   5.41,-257.45,   8.61,  16.30,   0.08,   0.10,  -0.42,  30.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.13, -79,   8, 5,   coast,  -12.75,  89547.00, 1030.09, 1193.71,  138.70, 10.2, 4.02, 4.02, 4.04,  -3.95,   1.58,   5.41,-257.45,   8.61,  16.30,   0.08,   0.10,  -0.42,  30.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.21, -82,   7, 5,   coast,  -11.77,  89356.00, 1047.68, 1211.29,  137.38, 10.2, 4.02, 4.02, 4.04,  -3.80,   2.03,   4.69,-255.92,   8.42,  15.56,   0.08,   0.32,  -0.40,  30.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.24, -79,   5, 5,   coast,  -11.77,  89356.00, 1047.68, 1211.29,  137.38, 10.2, 4.02, 4.02, 4.04,  -3.80,   2.03,   4.69,-255.92,   8.42,  15.56,   0.08,   0.32,  -0.40,  30.00, 4.05, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.32, -80,   5, 5,   coast,  -10.79,  89215.00, 1060.68, 1224.30,  136.16, 10.2, 4.02, 4.02, 4.04,  -3.74,   2.60,   4.30,-236.21,   9.09,  17.88,   0.10,   0.48,  -0.29,  29.00, 4.05, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.35, -81,   8, 5,   coast,  -10.79,  89215.00, 1060.68, 1224.30,  136.16, 10.2, 4.02, 4.02, 4.04,  -3.74,   2.60,   4.30,-236.21,   9.09,  17.88,   0.10,   0.48,  -0.29,  29.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.43, -81,   8, 5,   coast,  -12.26,  89040.00, 1076.84, 1240.46,  134.92, 10.2, 4.02, 4.02, 4.04,  -3.58,   1.19,   4.81,-244.57,  10.56,  16.42,   0.11,   0.58,  -0.11,  27.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.46, -82,   8, 5,   coast,  -12.26,  89040.00, 1076.84, 1240.46,  134.92, 10.2, 4.02, 4.02, 4.04,  -3.58,   1.19,   4.81,-244.57,  10.56,  16.42,   0.11,   0.58,  -0.11,  27.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.54, -82,   6, 5,   coast,  -12.75,  88894.00, 1090.35, 1253.96,  133.57, 10.2, 4.02, 4.02, 4.04,  -3.56,   1.37,   5.36,-268.98,   8.91,  12.21,   0.12,   0.58,   0.12,  26.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.57, -83,   8, 5,   coast,  -12.75,  88894.00, 1090.35, 1253.96,  133.57, 10.2, 4.02, 4.02, 4.03,  -3.56,   1.37,   5.36,-268.98,   8.91,  12.21,   0.12,   0.58,   0.12,  26.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8861301, 126.7955854,   911.0, 2025,  2, 23,  6,  8, 29,      229,      917,  14,  76,   2.4,   0.9,   2.2,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.58, -91,   8, 5,   coast,  -12.75,  88894.00, 1090.35, 1253.96,  133.57, 10.2, 4.02, 4.02, 4.03,  -3.56,   1.37,   5.36,-268.98,   8.91,  12.21,   0.12,   0.58,   0.12,  26.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.65, -83,  11, 5,   coast,  -12.26,  88723.00, 1106.19, 1269.80,  132.23, 10.2, 4.02, 4.02, 4.03,  -3.61,   2.47,   5.83,-232.12,   6.16,  13.79,   0.13,   0.49,   0.32,  24.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.68, -82,   5, 5,   coast,  -12.26,  88723.00, 1106.19, 1269.80,  132.23, 10.2, 4.02, 4.02, 4.04,  -3.61,   2.47,   5.83,-232.12,   6.16,  13.79,   0.13,   0.49,   0.32,  24.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.76, -82,   8, 5,   coast,  -14.22,  88576.00, 1119.82, 1283.43,  130.80, 10.2, 4.02, 4.02, 4.04,  -3.44,   1.25,   4.97,-204.47,   4.09,  16.30,   0.13,   0.35,   0.45,  23.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.79, -84,   5, 5,   coast,  -14.22,  88576.00, 1119.82, 1283.43,  130.80, 10.2, 4.02, 4.02, 4.04,  -3.44,   1.25,   4.97,-204.47,   4.09,  16.30,   0.13,   0.35,   0.45,  23.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.87, -86,   8, 5,   coast,  -15.20,  88415.00, 1134.78, 1298.39,  129.23, 10.2, 4.02, 4.02, 4.04,  -3.29,   1.38,   4.26,-203.86,   3.60,  18.13,   0.13,   0.19,   0.50,  23.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.90, -84,   7, 5,   coast,  -15.20,  88415.00, 1134.78, 1298.39,  129.23, 10.2, 4.02, 4.02, 4.04,  -3.29,   1.38,   4.26,-203.86,   3.60,  18.13,   0.13,   0.19,   0.50,  23.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     8.98, -87,   6, 5,   coast,  -14.22,  88266.00, 1148.64, 1312.25,  127.65, 10.2, 4.02, 4.02, 4.04,  -3.22,   1.24,   5.22,-228.15,   4.70,  16.42,   0.13,   0.00,   0.49,  23.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     9.01, -96,   9, 5,   coast,  -14.22,  88266.00, 1148.64, 1312.25,  127.65, 10.2, 4.02, 4.02, 4.04,  -3.22,   1.24,   5.22,-228.15,   4.70,  16.42,   0.13,   0.00,   0.49,  23.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     9.09, -90,   7, 5,   coast,  -12.26,  88105.00, 1163.63, 1327.25,  126.22, 10.2, 4.02, 4.02, 4.04,  -3.35,   1.73,   4.67,-222.66,   4.15,  17.09,   0.12,  -0.15,   0.39,  24.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 21, 27,  0,  0,  0, 33, 29,  0, 26,  0,  0,  0,  8,  0,  0, 20,  0,  0,  0,  0, 29,  0,  0,  0,  0, 26,  0,  0, 31,  0,  0
6, 10970, 17,HANARO,     9.12, -91,   7, 5,   coast,  -12.26,  88105.00, 1163.63, 1327.25,  126.22, 10.2, 4.02, 4.02, 4.04,  -3.35,   1.73,   4.67,-222.66,   4.15,  17.09,   0.12,  -0.15,   0.39,  24.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 29, 32,  0,  0,  0, 29, 28,  0, 34,  0,  0,  0,  8,  0,  0, 21,  0,  0,  0,  0, 29,  0,  0,  0,  0, 34,  0,  0, 27,  0,  0
6, 10970, 17,HANARO,     9.12, -90,  10, 5,   coast,  -12.26,  88105.00, 1163.63, 1327.25,  126.22, 10.2, 4.02, 4.02, 4.04,  -3.35,   1.73,   4.67,-222.66,   4.15,  17.09,   0.12,  -0.15,   0.39,  24.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 29, 32,  0,  0,  0, 29, 28,  0, 34,  0,  0,  0,  8,  0,  0, 21,  0,  0,  0,  0, 29,  0,  0,  0,  0, 34,  0,  0, 27,  0,  0
6, 10970, 17,HANARO,     9.20, -89,   6, 5,   coast,  -12.26,  87976.00, 1175.67, 1339.28,  124.90, 10.2, 4.02, 4.02, 4.04,  -3.28,   1.08,   5.22,-219.30,   4.82,  18.07,   0.10,  -0.25,   0.23,  26.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 29, 32,  0,  0,  0, 29, 28,  0, 34,  0,  0,  0,  8,  0,  0, 21,  0,  0,  0,  0, 29,  0,  0,  0,  0, 34,  0,  0, 27,  0,  0
6, 10970, 17,HANARO,     9.23, -87,   6, 5,   coast,  -12.26,  87976.00, 1175.67, 1339.28,  124.90, 10.2, 4.02, 4.02, 4.04,  -3.28,   1.08,   5.22,-219.30,   4.82,  18.07,   0.10,  -0.25,   0.23,  26.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  7,  35.8873434, 126.7946254,  1257.0, 2025,  2, 23,  6,  8, 31,      358,     1285, 355,  74,   2.3,   0.9,   2.1,  8, 29, 32,  0,  0,  0, 29, 28,  0, 34,  0,  0,  0,  8,  0,  0, 21,  0,  0,  0,  0, 29,  0,  0,  0,  0, 34,  0,  0, 27,  0,  0
